ATCOCode,NaptanCode,PlateCode,CleardownCode,CommonName,CommonNameLang,ShortCommonName,ShortCommonNameLang,Landmark,LandmarkLang,Street,StreetLang,Crossing,CrossingLang,Indicator,IndicatorLang,Bearing,NptgLocalityCode,LocalityName,ParentLocalityName,GrandParentLocalityName,Town,TownLang,Suburb,SuburbLang,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,DefaultWaitTime,Notes,NotesLang,AdministrativeAreaCode,CreationDateTime,ModificationDateTime,RevisionNumber,Modification,Status
9100NRTF,,,,Northfield Rail Station,,,,,,-,,,,,,,E0031824,Northfield,Birmingham,,,,,,1,UKOS,402420,278910,-1.96585143369,52.40819177754,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NRTHCA,,,,Northfleet - Coopers Arms,,,,,,-,,,,,,,E0057488,Northfleet,Gravesend,,,,,,0,UKOS,561780,174465,0.32663325335,51.44607050891,BCQ,,,,,,110,2008-11-06T15:31:00,2009-08-21T13:15:00,2,revise,active
9100NRTHFLT,,,,Northfleet Rail Station,,,,,,-,,,,,,,E0057488,Northfleet,Gravesend,,,,,,1,UKOS,561621,174435,0.3243335694,51.44584634433,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NSHEEN,,,,North Sheen Rail Station,,,,,,-,,,,,,,E0034769,North Sheen,London,,,,,,1,UKOS,519030,175410,-0.28787581322,51.46515468734,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:13:00,2,revise,active
9100NSTCYRE,,,,Newton St Cyres Rail Station,,,,,,-,,,,,,,E0045321,Newton St Cyres,,,,,,,1,UKOS,288040,98910,-3.58938898152,50.77892792741,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NTHCAMP,,,,North Camp Rail Station,,,,,,-,,,,,,,E0025346,Ash Vale,,,,,,,1,UKOS,488600,153725,-0.73119864698,51.27579486189,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NTHOLTP,,,,Northolt Park Rail Station,,,,,,-,,,,,,,E0034270,Northolt,London,,,,,,1,UKOS,513827,185570,-0.35946586526,51.55753967771,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:13:00,2,revise,active
9100NTHRFLD,,,,Netherfield Rail Station,,,,,,-,,,,,,,E0020560,Netherfield,,,,,,,1,UKOS,461905,340845,-1.07984962747,52.9614108037,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-05T16:52:00,2,revise,active
9100NTHWICH,,,,Northwich Rail Station,,,,,,-,,,,,,,E0055427,Northwich,,,,,,,1,UKOS,366950,373943,-2.49691696778,53.26145120702,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NTNB,,,,Norton Bridge Rail Station,,,,,,-,,,,,,,E0024213,Norton Bridge,,,,,,,1,UKOS,387270,329930,-2.19054374113,52.86669870041,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NTNBSD,,,,Norton Bridge Station Drive,,,,,,-,,,,,,,E0024213,Norton Bridge,,,,,,,1,UKOS,387174,329942,-2.19197025879,52.86680427249,BCQ,,,,,,110,2006-09-08T14:30:00,2009-08-21T13:15:00,3,revise,active
9100NTNG,,,,Nottingham Rail Station,,,,,,-,,,,,,,E0057221,Nottingham,,,,,,,1,UKOS,457455,339195,-1.14638172642,52.94707438908,RLY,,,,,,110,2006-09-08T14:30:00,2011-12-08T14:44:00,4,revise,active
9100NTRD,,,,North Road Rail Station,,,,,,-,,,,,,,E0054904,Darlington,,,,,,,1,UKOS,428960,515750,-1.55394966313,54.53619962387,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NUNHEAD,,,,Nunhead Rail Station,,,,,,-,,,,,,,E0034800,Nunhead,London,,,,,,1,UKOS,535390,176005,-0.05227261097,51.46682801517,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:14:00,2,revise,active
9100NUNTHRP,,,,Nunthorpe Rail Station,,,,,,-,,,,,,,N0070284,Nunthorpe,,,,,,,1,UKOS,453850,515050,-1.1694487981,54.52788055239,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NUTBBUS,,,,Nutbourne - Barleycorn,,,,,,-,,,,,,,E0026544,Nutbourne,,,,,,,0,UKOS,478765,105425,-0.88266368262,50.84300029295,BCQ,,,,,,110,2008-11-06T15:32:00,2009-08-21T13:15:00,2,revise,active
9100NUTBORN,,,,Nutbourne Rail Station,,,,,,-,,,,,,,E0026544,Nutbourne,,,,,,,1,UKOS,478740,105766,-0.88294549027,50.84606954263,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100NUTFBUS,,,,Nutfield Memorial Hall,,,,,,-,,,,,,,E0051805,Nutfield,,,,,,,0,UKOS,530600,150505,-0.13054216317,51.23878734258,BCQ,,,,,,110,2009-05-29T16:47:00,2009-05-29T16:48:00,1,revise,active
9100NUTFILD,,,,Nutfield Rail Station,,,,,,-,,,,,,,E0051805,Nutfield,,,,,,,1,UKOS,530495,149170,-0.13253124432,51.22681357406,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-24T16:38:00,2,revise,active
9100NWALSHM,,,,North Walsham Rail Station,,,,,,-,,,,,,,E0048693,North Walsham,,,,,,,1,UKOS,628160,329740,1.38445447396,52.81688598294,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWCMNCK,,,,New Cumnock Rail Station,,,,,,-,,,,,,,ES002769,New Cumnock,,,,,,,1,UKOS,261887,614180,-4.18261280737,55.40205141677,RLY,,,,,,110,2006-09-08T14:30:00,2015-06-23T12:27:00,2,revise,active
9100NWCOURT,,,,Newcourt Rail Station,,,,,,-,,,,,,,E0007686,Countess Wear,Exeter,,Countess Wear,,,,0,UKOS,296097,90524,-3.47278419609,50.70504186187,RLY,,,,,,110,2015-03-26T09:59:00,2015-03-26T10:13:00,1,revise,active
9100NWCRELL,,,,New Cross ELL Rail Station,,,,,,-,,,,,,,E0034671,New Cross,London,,,,,,0,UKOS,536739,177100,-0.03244088789,51.47634386259,RLY,,,,,,110,2010-06-07T11:40:00,2010-06-07T11:41:00,1,revise,active
9100NWCROSS,,,,New Cross Rail Station,,,,,,-,,,,,,,E0034671,New Cross,London,,,,,,1,UKOS,536740,177100,-0.03242649769,51.47634362111,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:12:00,2,revise,active
9100NWCSTLE,,,,Newcastle Rail Station,,,,,,-,,,,,,,E0057900,Newcastle upon Tyne,,,,,,,1,UKOS,424600,563820,-1.61727980875,54.968401771,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-05T16:52:00,2,revise,active
9100NWELTHM,,,,New Eltham Rail Station,,,,,,-,,,,,,,E0034332,New Eltham,London,,,,,,1,UKOS,544010,173040,0.07053325309,51.43805962704,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:12:00,2,revise,active
9100NWEMBLY,,,,North Wembley Rail Station,,,,,,-,,,,,,,N0065181,North Wembley,London,,,,,,1,UKOS,517660,186220,-0.30398404325,51.56259584339,RLY,,,,,,110,2006-09-08T14:30:00,2014-06-06T14:39:00,2,revise,active
9100NWHYTHE,,,,New Hythe Rail Station,,,,,,-,,,,,,,E0015546,New Hythe,,,,,,,1,UKOS,571190,159960,0.45492960418,51.31300293914,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWMILSC,,,,New Mills Central Rail Station,,,,,,-,,,,,,,E0045136,New Mills,,,,,,,1,UKOS,399720,385330,-2.0056711314,53.36484176219,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWMILSN,,,,New Mills Newtown Rail Station,,,,,,-,,,,,,,E0045136,New Mills,,,,,,,1,UKOS,399530,384750,-2.00852525845,53.35962819024,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWMKET,,,,Newmarket Rail Station,,,,,,-,,,,,,,E0024784,Newmarket,,,,,,,1,UKOS,564400,262700,0.40620835146,52.23794416784,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWOLWCH,,,,North Woolwich Rail Station,,,,,,-,,,,,,,E0034711,North Woolwich,London,,,,,,1,UKOS,543280,179810,0.06277989677,51.49907767651,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,2,delete,inactive
9100NWPTRTG,,,,Newport (S Wales) Rail Station,,,,,,-,,,,,,,E0039779,Newport,,,,,,,1,UKOS,330780,188245,-3.00054347097,51.58878898755,RLY,,,,,,110,2006-09-08T14:30:00,2014-07-11T11:49:00,3,revise,active
9100NWRKCAS,,,,Newark Castle Rail Station,,,,,,-,,,,,,,E0050159,Newark,,,,,,,1,UKOS,479600,354300,-0.81316015689,53.08000355387,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWSTEAD,,,,Newstead Rail Station,,,,,,-,,,,,,,E0050102,Newstead,,,,,,,1,UKOS,452240,352810,-1.22178763243,53.06998228279,RLY,,,,,,110,2006-09-08T14:30:00,2011-01-24T11:20:00,2,revise,active
9100NWTA,,,,Newton Aycliffe Rail Station,,,,,,-,,,,,,,E0010208,Newton Aycliffe,,,,,,,1,UKOS,426600,524360,-1.58964517257,54.61370278651,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWTGRNG,,,,Newtongrange Rail Station,,,,,,-,,,,,,,ES002829,Newtongrange,,,Newtongrange,,,,0,UKOS,333175,664275,-3.06936579673,55.86699745934,RLY,,,,,,110,2015-03-26T10:04:00,2015-03-26T10:17:00,1,revise,active
9100NWTH,,,,Newton for Hyde Rail Station,,,,,,-,,,,,,,E0028879,Hyde,,,,,,,1,UKOS,395639,395516,-2.06714238169,53.45638016895,RLY,,,,,,110,2006-09-08T14:30:00,2008-12-24T15:29:00,2,revise,active
9100NWTL,,,,Newton (S Lanarks) Rail Station,,,,,,-,,,,,,,N0068176,Newton,,,,,,,1,UKOS,266450,660450,-4.13305476009,55.81877790871,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWTM,,,,Newtonmore Rail Station,,,,,,-,,,,,,,N0067947,Newtonmore,,,,,,,1,UKOS,271580,798450,-4.11910883922,57.05914559683,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWTNLW,,,,Newton-le-Willows Rail Station,,,,,,-,,,,,,,E0029817,Newton le Willows,,,Knowsley,,Newton-Le-Willows,,1,UKOS,359350,395320,-2.6135980844,53.45306051839,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100NWTOA,,,,Newton-on-Ayr Rail Station,,,,,,-,,,,,,,N0072969,Newton-On-Ayr,Ayr,,,,,,1,UKOS,234130,623160,-4.62582629366,55.47405332131,RLY,,,,,,110,2006-09-08T14:30:00,2008-02-07T11:07:00,2,revise,active
9100NWTP,,,,Newtown (Powys) Rail Station,,,,,,-,,,,,,,E0055113,Newtown,,,,,,,1,UKOS,311100,291300,-3.31139173413,52.51231385488,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OAKHAM,,,,Oakham Rail Station,,,,,,-,,,,,,,E0053664,Oakham,,,,,,,1,UKOS,485690,309030,-0.7341711259,52.67221481681,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OAKNGTS,,,,Oakengates Rail Station,,,,,,-,,,,,,,E0053787,Oakengates,Telford,,,,,,1,UKOS,369670,310730,-2.45019431771,52.69339786131,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OBAN,,,,Oban Rail Station,,,,,,-,,,,,,,ES002899,Oban,,,,,,,1,UKOS,185795,729888,-5.47393155152,56.41248650849,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OCKENDN,,,,Ockendon Rail Station,,,,,,-,,,,,,,E0042674,South Ockendon,,,,,,,1,UKOS,559003,182828,0.29046917422,51.52199211024,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100OCKLYAC,,,,Ockley Rail Station,,,,,,-,,,,,,,E0051788,Ockley,,,,,,,1,UKOS,516477,140455,-0.33601363197,51.15151195783,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OKHMPTN,,,,Okehampton Rail Station,,,,,,-,,,,,,,E0045621,Okehampton,,,,,,,1,UKOS,259220,94430,-3.99621489375,50.73238044875,RLY,,,,,,110,2006-09-08T14:30:00,2010-10-05T14:57:00,3,revise,active
9100OKLGHPK,,,,Oakleigh Park Rail Station,,,,,,-,,,,,,,E0033981,Oakleigh Park,London,,,,,,1,UKOS,527000,194800,-0.16620932906,51.6376780151,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OLDFLBR,,,,Oldfield Park - Lower Bristol Road,,,,,,-,,,,,,,E0035068,Oldfield Park,Bath,,,,,,0,UKOS,373667,164829,-2.3797684813,51.38189470508,BCQ,,,,,,110,2008-11-06T15:34:00,2016-02-15T15:52:00,3,revise,active
9100OLDFLDP,,,,Oldfield Park Rail Station,,,,,,-,,,,,,,E0035068,Oldfield Park,Bath,,,,,,1,UKOS,373614,164533,-2.38050793982,51.37923076401,RLY,,,,,,110,2006-09-08T14:30:00,2009-06-18T15:39:00,2,revise,active
9100OLDHAMM,,,,Oldham Mumps Rail Station (closed),,,,,,-,,,,,,,N0075108,Oldham Mumps,Oldham,,,,,,1,UKOS,393330,404940,-2.10211895416,53.54106210472,RLY,,,,,,110,2006-09-08T14:30:00,2013-05-15T09:43:00,3,revise,inactive
9100OLDHAMW,,,,Oldham Werneth Rail Station (closed),,,,,,-,,,,,,,E0057798,Oldham,,,,,,,1,UKOS,391530,404680,-2.12927321877,53.53869880483,RLY,,,,,,110,2006-09-08T14:30:00,2013-05-15T09:44:00,3,revise,inactive
9100OLDROAN,,,,Old Roan Rail Station,,,,,,-,,,,,,,E0029833,Old Roan,Aintree,,Liverpool,,Old Roan,,1,UKOS,336990,399330,-2.95107150899,53.48689507047,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OLDST,,,,Old Street Rail Station,,,,,,-,,,,,,,N0077704,Old Street,London,,,,,,1,UKOS,532700,182500,-0.08853508781,51.52583170664,RLY,,,,,,110,2006-09-08T14:30:00,2008-07-04T18:06:00,2,revise,active
9100OLHL,,,,Old Hill Rail Station,,,,,,-,,,,,,,E0031840,Old Hill,,,,,,,1,UKOS,396280,285890,-2.05619065901,52.4709334976,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OLTON,,,,Olton Rail Station,,,,,,-,,,,,,,E0031846,Olton,,,,,,,1,UKOS,413400,282300,-1.80430937035,52.43851142341,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OPOL,,,,Overpool Rail Station,,,,,,-,,,,,,,E0001822,Overpool,Ellesmere Port,,,,,,1,UKOS,338490,376740,-2.92406060411,53.28404743498,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-24T16:46:00,2,revise,active
9100OREE,,,,Ore Rail Station,,,,,,-,,,,,,,E0010522,Ore,Hastings,,,,,,1,UKOS,582458,110693,0.59156798676,50.86694855462,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ORELPKH,,,,Orrell Park Rail Station,,,,,,-,,,,,,,E0029839,Orrell Park,Walton,,Sefton,,Orrell Park,,1,UKOS,336140,396560,-2.96331546828,53.46189796864,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100ORMSKRK,,,,Ormskirk Rail Station,,,,,,-,,,,,,,E0016508,Ormskirk,,,,,,,1,UKOS,341740,408435,-2.88119295403,53.56927273711,RLY,,,,,,110,2006-09-08T14:30:00,2011-02-07T16:33:00,2,revise,active
9100ORPNGTN,,,,Orpington Rail Station,,,,,,-,,,,,,,E0034128,Orpington,London,,,,,,1,UKOS,545505,165875,0.08909054702,51.37329598213,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:15:00,2,revise,active
9100ORRELL,,,,Orrell Rail Station,,,,,,-,,,,,,,E0029177,Orrell,,,,,,,1,UKOS,353111,403973,-2.70883730291,53.53031174453,RLY,,,,,,110,2006-09-08T14:30:00,2008-12-24T15:29:00,2,revise,active
9100OTFORD,,,,Otford Rail Station,,,,,,-,,,,,,,E0047250,Otford,,,,,,,1,UKOS,553200,159407,0.19677880807,51.31315822273,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OULTNBN,,,,Oulton Broad North Rail Station,,,,,,-,,,,,,,E0025252,Oulton Broad,Lowestoft,,,,,,1,UKOS,652420,293140,1.71571086533,52.4777605936,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OULTNBS,,,,Oulton Broad South Rail Station,,,,,,-,,,,,,,E0025252,Oulton Broad,Lowestoft,,,,,,1,UKOS,651920,292205,1.70765867432,52.46960337513,RLY,,,,,,110,2006-09-08T14:30:00,2011-08-22T14:02:00,2,revise,active
9100OUTWOOD,,,,Outwood Rail Station,,,,,,-,,,,,,,E0033353,Outwood,Wakefield,,,,,,1,UKOS,432410,424430,-1.51040024805,53.71528696584,RLY,,,,,,110,2006-09-08T14:30:00,2010-07-23T14:07:00,2,revise,active
9100OVTN,,,,Overton Rail Station,,,,,,-,,,,,,,E0046728,Overton,,,,,,,1,UKOS,451790,150830,-1.25926757016,51.25429374676,RLY,,,,,,110,2006-11-17T09:19:00,2011-05-23T14:49:00,2,revise,active
9100OXENHLM,,,,Oxenholme Lake District Rail Station,,,,,,-,,,,,,,E0006382,Oxenholme,,,,,,,1,UKOS,353125,490165,-2.72187011204,54.30492682015,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-07T14:34:00,2,revise,active
9100OXFD,,,,Oxford Rail Station,,,,,,-,,,,,,,E0056504,Oxford,,,,,,,1,UKOS,450477,206341,-1.27015339841,51.7534959565,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OXFPWAY,,,,Oxford Parkway Rail Station,,,,,,-,,,,,,,N0080793,Oxford Parkway,Water Eaton,,Water Eaton,,,,0,UKOS,450122,211963,-1.27448586064,51.80407130425,RLY,,,,,,110,2015-03-26T09:59:00,2015-10-14T12:02:00,2,revise,active
9100OXSHOTT,,,,Oxshott Rail Station,,,,,,-,,,,,,,E0025306,Oxshott,,,,,,,1,UKOS,514172,160973,-0.36241924332,51.33639582016,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OXTED,,,,Oxted Rail Station,,,,,,-,,,,,,,E0051806,Oxted,,,,,,,1,UKOS,539317,152862,-0.0048334968,51.25790823207,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100OXTEDBY,,,,Oxted Rail Station,,,,,,-,,,,,,,E0051806,Oxted,,,,,,,1,UKOS,539318,152862,-0.00481917513,51.25790798793,RLY,,,,,,110,2006-09-08T14:30:00,2009-04-14T16:43:00,4,revise,active
9100PADGATE,,,,Padgate Rail Station,,,,,,-,,,,,,,E0043041,Padgate,Warrington,,,,,,1,UKOS,363080,390030,-2.55681065071,53.4057889109,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PADTON,,,,London Paddington Rail Station,,,,,,-,,,,,,,E0034942,Paddington,London,,,,,,1,UKOS,526648,181251,-0.17617389915,51.51599550289,RLY,,,,,,110,2006-09-08T14:30:00,2012-01-31T16:29:00,2,revise,active
9100PAIGNTN,,,,Paignton Rail Station,,,,,,-,,,,,,,E0042725,Paignton,Torbay,,,,,,1,UKOS,288960,60600,-3.56487571746,50.43471865814,RLY,,,,,,110,2006-09-08T14:30:00,2010-10-05T15:01:00,2,revise,active
9100PALMRSG,,,,Palmers Green Rail Station,,,,,,-,,,,,,,N0065115,Palmers Green,London,,,,,,1,UKOS,530915,192745,-0.11043656146,51.6183143123,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:15:00,2,revise,active
9100PANGBRN,,,,Pangbourne Rail Station,,,,,,-,,,,,,,E0053855,Pangbourne,,,,,,,1,UKOS,463251,176664,-1.09047032092,51.4854014227,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PANNAL,,,,Pannal Rail Station,,,,,,-,,,,,,,E0056346,Pannal,,,,,,,1,UKOS,430710,451460,-1.53346695743,53.9583242098,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PARBOLD,,,,Parbold Rail Station,,,,,,-,,,,,,,E0047555,Parbold,,,,,,,1,UKOS,349080,410740,-2.77074825005,53.59075411024,RLY,,,,,,110,2006-09-08T14:30:00,2011-02-07T16:34:00,2,revise,active
9100PARISND,,,,Paris Nord Rail Station,,,,,,-,,,,,,,E0015169,Cheriton,Folkestone,,,,,,0,UKOS,637840,136000,1.39384613745,51.07401068693,RLY,,,,,,110,2012-02-03T09:59:00,2012-02-03T13:24:00,1,delete,inactive
9100PARR,,,,Par Rail Station,,,,,,-,,,,,,,E0004624,Par,St Blazey,,,,,,1,UKOS,207700,54100,-4.70467534805,50.35532659322,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PARSNST,,,,Parson Street Rail Station,,,,,,-,,,,,,,E0035570,Bedminster,Bristol,,,,,,1,UKOS,357849,170655,-2.60774156658,51.43331938237,RLY,,,,,,110,2006-09-08T14:30:00,2009-01-12T18:23:00,3,revise,active
9100PARTON,,,,Parton Rail Station,,,,,,-,,,,,,,E0044781,Parton,,,,,,,1,UKOS,297900,520610,-3.58080025624,54.57036867531,RLY,,,,,,110,2006-09-08T14:30:00,2011-03-07T14:34:00,2,revise,active
9100PATCHWY,,,,Patchway Rail Station,,,,,,-,,,,,,,E0041896,Patchway,,,,,,,1,UKOS,361060,180930,-2.56268928862,51.52593298506,RLY,,,,,,110,2006-09-08T14:30:00,2014-05-06T14:56:00,3,revise,active
9100PATERTN,,,,Patterton Rail Station,,,,,,-,,,,,,,ES002826,Newton Mearns,,,,,,,1,UKOS,253675,657725,-4.33529838968,55.79061093801,RLY,,,,,,110,2006-09-08T14:30:00,2011-07-07T14:07:00,2,revise,active
9100PBRO,,,,Peterborough Rail Station,,,,,,-,,,,,,,E0055098,Peterborough,,,,,,,1,UKOS,518700,298900,-0.24983689726,52.57497531607,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PBRT,,,,Pemberton Rail Station,,,,,,-,,,,,,,E0029197,Pemberton,Wigan,,,,,,1,UKOS,355662,403959,-2.6703539267,53.53040792279,RLY,,,,,,110,2006-09-08T14:30:00,2008-12-24T15:30:00,2,revise,active
9100PCHESTR,,,,Portchester Rail Station,,,,,,-,,,,,,,E0012922,Portchester,,,,,,,1,UKOS,461749,105835,-1.12423986778,50.84874977636,RLY,,,,,,110,2006-11-17T09:19:00,2007-09-26T13:00:00,1,revise,active
9100PCKHMQD,,,,Queens Road Peckham Rail Station,,,,,,-,,,,,,,N0060435,Peckham,London,,,,,,1,UKOS,535020,176745,-0.05731349083,51.47356622232,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-27T17:17:00,2,revise,active
9100PCKHMRY,,,,Peckham Rye Rail Station,,,,,,-,,,,,,,N0060435,Peckham,London,,,,,,1,UKOS,534190,176330,-0.06941433121,51.47003415173,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PEARTRE,,,,Peartree Rail Station,,,,,,-,,,,,,,E0036830,Pear Tree,Derby,,,,,,1,UKOS,435535,333413,-1.47321386252,52.89699504519,RLY,,,,,,110,2006-09-08T14:30:00,2009-01-19T11:30:00,2,revise,active
9100PEGSWD,,,,Pegswood Rail Station,,,,,,-,,,,,,,E0049951,Pegswood,,,,,,,1,UKOS,422760,587150,-1.64416577816,55.17812915628,RLY,,,,,,110,2006-09-08T14:30:00,2010-05-05T16:53:00,2,revise,active
9100PEMBRKD,,,,Pembroke Dock Rail Station,,,,,,-,,,,,,,E0055088,Pembroke,,,,,,,1,UKOS,197040,203550,-4.9380475556,51.69391311621,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PEMBROK,,,,Pembroke Rail Station,,,,,,-,,,,,,,E0055088,Pembroke,,,,,,,1,UKOS,199160,201130,-4.9060230344,51.67294522942,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PENARTH,,,,Penarth Rail Station,,,,,,-,,,,,,,E0054764,Penarth,,,,,,,1,UKOS,318460,171420,-3.17444075133,51.4358891543,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PENCOED,,,,Pencoed Rail Station,,,,,,-,,,,,,,E0053966,Pencoed,,,,,,,1,UKOS,296000,181700,-3.50047901065,51.52460791221,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PENEW,,,,Penge West Rail Station,,,,,,-,,,,,,,N0065189,Penge & Sydenham,London,,,,,,1,UKOS,534940,170510,-0.06083982696,51.41755516358,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PENGAM,,,,Pengam Rail Station,,,,,,-,,,,,,,E0053987,Pengam,,,,,,,1,UKOS,315030,197570,-3.23009978215,51.67045504773,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PENHELG,,,,Penhelig Rail Station,,,,,,-,,,,,,,E0037672,Penhelyg,Aberdovey,,,,,,1,UKOS,262100,296150,-4.03502521328,52.545686448,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PENISTN,,,,Penistone Rail Station,,,,,,-,,,,,,,E0052711,Penistone,,,,,,,1,UKOS,425105,403275,-1.62278070263,53.52554614867,RLY,,,,,,110,2006-09-08T14:30:00,2010-12-20T11:13:00,2,revise,active
9100PENMERE,,,,Penmere Rail Station,,,,,,-,,,,,,,N0060971,Penmere,Falmouth,,,,,,1,UKOS,179835,32360,-5.08319260325,50.15033092991,RLY,,,,,,110,2006-09-08T14:30:00,2011-09-30T10:52:00,2,revise,active
9100PENYCHN,,,,Penychain Rail Station,,,,,,-,,,,,,,E0054317,Pwllheli,,,,,,,1,UKOS,242800,336500,-4.33872152373,52.90288333146,RLY,,,,,,110,2006-09-08T14:30:00,2007-09-26T13:00:00,1,revise,active
9100PENZNCE,,,,Penzance Rail Station,,,,,,-,,,,,,,E0044623,Penzance,,,,,,,1,UKOS,147588,30599,-5.53256527555,50.12167398129,RLY,,,,,,110,2006-09-08T14:30:00,2011-09-30T10:57:00,2,revise,active
9100PERANWL,,,,Perranwell Rail Station,,,,,,-,,,,,,,E0002917,Perranwell Station,,,,,,,1,UKOS,178080,39810,-5.11206922796,50.2165793578,RLY,,,,,,110,2006-09-08T14:30:00,2011-09-30T10:57:00,2,revise,active
